"","id","time","status","pub_cat","gender","age","geo","weight","q","response_time","region","state"
"2245",1314465333,"2020-04-02 14:00:00","Complete","News","Female","55-64","US-WEST-CO-Centennial",1.0197525,"I continue to commute to work",19466,"WEST","CO"
"2246",1314491079,"2020-04-02 17:00:00","Complete","News","Male","55-64","US-MIDWEST-WI",0.6317771,"Used to commute, now work from home",22986,"MIDWEST","WI"
"2247",1314570844,"2020-04-02 12:00:00","Complete","News","Male","25-34","US-MIDWEST-IA",0.8223476,"None of the above / Not working for pay",2249,"MIDWEST","IA"
"2248",131478595,"2020-04-01 21:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-OH-Findlay",0,"None of the above / Not working for pay",14858,"MIDWEST","OH"
"2249",1314852634,"2020-04-02 01:00:00","Complete","News","Male","25-34","US-SOUTH-TX",1.1272496,"I continue to commute to work",16323,"SOUTH","TX"
"2250",1315071463,"2020-04-02 00:00:00","Complete","News","Unknown","Unknown","US-SOUTH-VA",0,"Used to commute, now work from home",15969,"SOUTH","VA"
"2251",1315108647,"2020-04-02 16:00:00","Complete","News","Male","55-64","US-SOUTH-VA",0.8660212,"Used to commute, now work from home",222265,"SOUTH","VA"
"2252",1315207909,"2020-04-03 00:00:00","Complete","News","Female","25-34","US-NORTHEAST-ME-Auburn",1.3912031,"I continue to commute to work",11057,"NORTHEAST","ME"
"2253",1315633463,"2020-04-02 07:00:00","Complete","News","Male","65+","US-MIDWEST-IA",0.603389,"I continue to commute to work",25011,"MIDWEST","IA"
"2254",1315661825,"2020-04-02 01:00:00","Complete","Other","Unknown","Unknown","US-SOUTH-DC-Washington",0,"Used to work from home, but now I commute",759,"SOUTH","DC"
"2255",1315743225,"2020-04-02 13:00:00","Complete","News","Female","45-54","US-MIDWEST-MO",0.7161769,"None of the above / Not working for pay",15667,"MIDWEST","MO"
"2256",1315895843,"2020-04-02 11:00:00","Complete","News","Female","45-54","US-MIDWEST-WI",0.7161769,"Used to commute, now work from home",13201,"MIDWEST","WI"
"2257",1315955489,"2020-04-03 03:00:00","Complete","News","Female","18-24","US-SOUTH-MS",1.4947061,"None of the above / Not working for pay",31081,"SOUTH","MS"
"2258",131598447,"2020-04-02 04:00:00","Complete","News","Male","35-44","US-MIDWEST-IA",0.7516551,"I continue to commute to work",7996,"MIDWEST","IA"
"2259",1316063985,"2020-04-02 02:00:00","Complete","News","Female","Unknown","US-SOUTH-FL-Gulf Gate Estates",0,"None of the above / Not working for pay",8593,"SOUTH","FL"
"2260",1316110249,"2020-04-01 20:00:00","Complete","News","Unknown","Unknown","US-NORTHEAST-PA",0,"None of the above / Not working for pay",76941,"NORTHEAST","PA"
"2261",1316187118,"2020-04-01 18:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-MO-KCMO",0,"I have recently been furloughed or laid-off",49619,"MIDWEST","MO"
"2262",1316273641,"2020-04-01 21:00:00","Complete","News","Female","45-54","US-SOUTH-OK-Owasso",0.9817139,"None of the above / Not working for pay",2232,"SOUTH","OK"
"2263",131634890,"2020-04-01 21:00:00","Complete","News","Male","55-64","US-SOUTH-AL-Troy",0.8660212,"I continue to commute to work",25853,"SOUTH","AL"
"2264",13165038,"2020-04-02 11:00:00","Complete","News","Male","55-64","US-NORTHEAST-ME",1.0985898,"None of the above / Not working for pay",37954,"NORTHEAST","ME"
"2265",131653811,"2020-04-01 21:00:00","Complete","News","Female","65+","US-SOUTH-FL",0.8046841,"None of the above / Not working for pay",13633,"SOUTH","FL"
"2266",1316769109,"2020-04-02 20:00:00","Complete","News","Female","55-64","US-SOUTH-SC",0.8425428,"Used to work from home and still do",35381,"SOUTH","SC"
"2267",1316872236,"2020-04-03 01:00:00","Complete","News","Female","25-34","US-NORTHEAST-PA-Hazleton",1.3912031,"I have recently been furloughed or laid-off",8519,"NORTHEAST","PA"
"2268",1317592846,"2020-04-01 19:00:00","Complete","News","Female","25-34","US-WEST-UT-Salt Lake City",1.3273527,"I continue to commute to work",9278,"WEST","UT"
"2269",1317694613,"2020-04-02 21:00:00","Complete","News","Male","35-44","US-SOUTH-GA",1.0303463,"I continue to commute to work",21335,"SOUTH","GA"
"2270",1317713803,"2020-04-01 22:00:00","Complete","News","Male","55-64","US-SOUTH-VA",0.8660212,"None of the above / Not working for pay",14461,"SOUTH","VA"
"2271",1317937069,"2020-04-02 16:00:00","Complete","News","Male","55-64","US-SOUTH-NC-Charlotte",0.8660212,"Used to commute, now work from home",171415,"SOUTH","NC"
"2272",131806688,"2020-04-03 04:00:00","Complete","News","Unknown","Unknown","US-WEST-AZ",0,"None of the above / Not working for pay",1044776,"WEST","AZ"
"2273",1318225761,"2020-04-02 02:00:00","Complete","News","Male","55-64","US-NORTHEAST-ME",1.0985898,"None of the above / Not working for pay",12266,"NORTHEAST","ME"
"2274",1318229106,"2020-04-01 19:00:00","Complete","News","Male","35-44","US-WEST-NM-Albuquerque",1.2470563,"Used to commute, now work from home",20926,"WEST","NM"
"2275",1318270723,"2020-04-01 19:00:00","Complete","News","Unknown","Unknown","US-NORTHEAST-NJ",0,"I have recently been furloughed or laid-off",35637,"NORTHEAST","NJ"
"2276",131840659,"2020-04-02 00:00:00","Complete","News","Male","25-34","US-MIDWEST-SD",0.8223476,"Used to commute, now work from home",20075,"MIDWEST","SD"
"2277",1318426321,"2020-04-02 14:00:00","Complete","News","Male","35-44","US-NORTHEAST-NY-Jamestown",1.3070441,"None of the above / Not working for pay",3124,"NORTHEAST","NY"
"2278",1318732358,"2020-04-03 11:00:00","Complete","News","Unknown","Unknown","US-SOUTH-TN-Nashville",0,"I continue to commute to work",16959,"SOUTH","TN"
"2279",131883355,"2020-04-02 16:00:00","Complete","News","Female","65+","US-MIDWEST-IL-Champaign",0.5870307,"None of the above / Not working for pay",5990,"MIDWEST","IL"
"2280",1318961132,"2020-04-02 14:00:00","Complete","News","Unknown","Unknown","US-SOUTH-NC-Dunn",0,"None of the above / Not working for pay",5599,"SOUTH","NC"
"2281",1318969385,"2020-04-02 11:00:00","Complete","News","Female","25-34","US-MIDWEST-IL",0.8000532,"Used to commute, now work from home",20446,"MIDWEST","IL"
"2282",1319037206,"2020-04-03 04:00:00","Complete","News","Female","35-44","US-WEST-UT-Salt Lake City",1.2132477,"I continue to commute to work",9544,"WEST","UT"
"2283",1319427473,"2020-04-02 00:00:00","Complete","News","Female","18-24","US-MIDWEST-NE",1.0904133,"I continue to commute to work",15035,"MIDWEST","NE"
"2284",1319661531,"2020-04-01 20:00:00","Complete","News","Male","45-54","US-SOUTH-TN",1.0090705,"None of the above / Not working for pay",7334,"SOUTH","TN"
"2285",1319802316,"2020-04-01 22:00:00","Complete","News","Female","25-34","US-WEST-CA",1.3273527,"None of the above / Not working for pay",7615,"WEST","CA"
"2286",1319947928,"2020-04-02 18:00:00","Complete","News","Female","25-34","US-NORTHEAST-PA",1.3912031,"I continue to commute to work",26372,"NORTHEAST","PA"
"2287",1320165700,"2020-04-02 01:00:00","Complete","News","Female","55-64","US-NORTHEAST-MA-Boston",1.0688062,"Used to commute, now work from home",17100,"NORTHEAST","MA"
"2288",1320415918,"2020-04-02 22:00:00","Complete","News","Female","45-54","US-SOUTH-NC",0.9817139,"None of the above / Not working for pay",11845,"SOUTH","NC"
"2289",1320508773,"2020-04-02 16:00:00","Complete","News","Female","35-44","US-SOUTH-VA",1.0024129,"Used to work from home and still do",15860,"SOUTH","VA"
"2290",1320708433,"2020-04-01 21:00:00","Complete","News","Female","25-34","US-MIDWEST-MO",0.8000532,"Used to commute, now work from home",15527,"MIDWEST","MO"
"2291",1320812531,"2020-04-02 11:00:00","Complete","News","Unknown","Unknown","US-NORTHEAST-NJ-Hamilton Township",0,"None of the above / Not working for pay",3908,"NORTHEAST","NJ"
"2292",1320933174,"2020-04-01 22:00:00","Complete","News","Female","55-64","US-SOUTH-OK-Tulsa",0.8425428,"I continue to commute to work",5781,"SOUTH","OK"
"2293",1321289549,"2020-04-01 18:00:00","Complete","News","Male","45-54","US-MIDWEST-SD",0.736134,"I continue to commute to work",3580,"MIDWEST","SD"
"2294",1321313919,"2020-04-03 10:00:00","Complete","Reference","Female","45-54","US-MIDWEST-MN",0.7161769,"None of the above / Not working for pay",16202,"MIDWEST","MN"
"2295",1321378861,"2020-04-01 19:00:00","Complete","News","Female","45-54","US-SOUTH-GA",0.9817139,"Used to commute, now work from home",9754,"SOUTH","GA"
"2296",1321406493,"2020-04-01 20:00:00","Complete","News","Male","65+","US-SOUTH-LA",0.8271076,"I continue to commute to work",9785,"SOUTH","LA"
"2297",1321434149,"2020-04-02 02:00:00","Complete","News","Female","65+","US-WEST-CA",0.9739312,"None of the above / Not working for pay",23245,"WEST","CA"
"2298",1321434582,"2020-04-02 13:00:00","Complete","News","Female","65+","US-MIDWEST-MI-Alpena",0.5870307,"None of the above / Not working for pay",36369,"MIDWEST","MI"
"2299",1321443623,"2020-04-02 02:00:00","Complete","News","Male","45-54","US-MIDWEST-IL",0.736134,"None of the above / Not working for pay",6320,"MIDWEST","IL"
"2300",1321555309,"2020-04-02 00:00:00","Complete","News","Female","55-64","US-MIDWEST-IA-Des Moines",0.6146492,"Used to commute, now work from home",26425,"MIDWEST","IA"
"2301",1321606890,"2020-04-02 22:00:00","Complete","News","Unknown","Unknown","US-SOUTH-OK-Sand Springs",0,"None of the above / Not working for pay",33628,"SOUTH","OK"
"2302",1321613454,"2020-04-01 20:00:00","Complete","Reference","Female","65+","US-NORTHEAST-NJ",1.0207807,"None of the above / Not working for pay",13058,"NORTHEAST","NJ"
"2303",1321615713,"2020-04-03 10:00:00","Complete","News","Female","55-64","US-SOUTH-FL",0.8425428,"None of the above / Not working for pay",9223,"SOUTH","FL"
"2304",1321648906,"2020-04-02 17:00:00","Complete","News","Male","25-34","US-SOUTH-NC-Charlotte",1.1272496,"I continue to commute to work",18304,"SOUTH","NC"
"2305",1321745002,"2020-04-01 19:00:00","Complete","News","Female","45-54","US-WEST-CA",1.1881951,"I continue to commute to work",96270,"WEST","CA"
"2306",1321876125,"2020-04-02 14:00:00","Complete","News","Male","35-44","US-SOUTH-OK-Owasso",1.0303463,"None of the above / Not working for pay",8223,"SOUTH","OK"
"2307",1322304675,"2020-04-03 10:00:00","Complete","News","Female","45-54","US-MIDWEST-OH-Cincinnati",0.7161769,"I continue to commute to work",100631,"MIDWEST","OH"
"2308",1322349480,"2020-04-02 21:00:00","Complete","News","Female","25-34","US-MIDWEST-WI-Milwaukee",0.8000532,"Used to commute, now work from home",11580,"MIDWEST","WI"
"2309",1322362024,"2020-04-01 18:00:00","Complete","News","Male","45-54","US-WEST-AZ",1.2213056,"Used to commute, now work from home",16509,"WEST","AZ"
"2310",1322372143,"2020-04-03 03:00:00","Complete","News","Male","45-54","US-NORTHEAST-NJ",1.2800547,"Used to commute, now work from home",33962,"NORTHEAST","NJ"
"2311",132267159,"2020-04-01 20:00:00","Complete","News","Female","55-64","US-NORTHEAST-MA",1.0688062,"None of the above / Not working for pay",13769,"NORTHEAST","MA"
"2312",1322763972,"2020-04-02 10:00:00","Complete","News","Female","55-64","US-SOUTH-VA-Salem",0.8425428,"I continue to commute to work",22997,"SOUTH","VA"
"2313",1322781674,"2020-04-01 20:00:00","Complete","Arts & Entertainment","Unknown","Unknown","US-SOUTH-NC",0,"None of the above / Not working for pay",6642,"SOUTH","NC"
"2314",1322837058,"2020-04-01 18:00:00","Complete","News","Male","55-64","US-WEST-NV-Reno",1.0481691,"None of the above / Not working for pay",8143,"WEST","NV"
"2315",1322864787,"2020-04-01 20:00:00","Complete","News","Female","65+","US-MIDWEST-MO-Columbia",0.5870307,"Used to commute, now work from home",16111,"MIDWEST","MO"
"2316",1322897050,"2020-04-02 04:00:00","Complete","News","Unknown","Unknown","US-SOUTH-TX-The Woodlands",0,"Used to commute, now work from home",36259,"SOUTH","TX"
"2317",1322960826,"2020-04-03 00:00:00","Complete","News","Male","18-24","US-MIDWEST-IL-Chicago",1.120799,"I have recently been furloughed or laid-off",32235,"MIDWEST","IL"
"2318",1323034182,"2020-04-02 20:00:00","Complete","News","Female","35-44","US-SOUTH-GA",1.0024129,"I continue to commute to work",12383,"SOUTH","GA"
"2319",1323242535,"2020-04-01 20:00:00","Complete","News","Female","45-54","US-SOUTH-FL-Bradenton",0.9817139,"Used to commute, now work from home",21798,"SOUTH","FL"
"2320",1323320732,"2020-04-01 18:00:00","Complete","News","Male","35-44","US-MIDWEST-SD",0.7516551,"None of the above / Not working for pay",49170,"MIDWEST","SD"
"2321",1323334188,"2020-04-02 17:00:00","Complete","News","Female","35-44","US-MIDWEST-KS-Overland Park",0.7312772,"Used to commute, now work from home",17452,"MIDWEST","KS"
"2322",1323548908,"2020-04-02 18:00:00","Complete","News","Female","35-44","US-MIDWEST-IL-Oak Park",0.7312772,"Used to work from home and still do",21178,"MIDWEST","IL"
"2323",1323950482,"2020-04-02 09:00:00","Complete","News","Female","35-44","US-SOUTH-AL-Pelham",1.0024129,"Used to work from home and still do",2729,"SOUTH","AL"
"2324",1324078516,"2020-04-02 13:00:00","Complete","News","Unknown","Unknown","US-SOUTH-NC",0,"I continue to commute to work",20734,"SOUTH","NC"
"2325",1324218368,"2020-04-01 21:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-MO-St. Louis",0,"I continue to commute to work",11286,"MIDWEST","MO"
"2326",132442422,"2020-04-01 22:00:00","Complete","News","Unknown","Unknown","US-WEST-NM-Albuquerque",0,"Used to commute, now work from home",29070,"WEST","NM"
"2327",1324931059,"2020-04-02 07:00:00","Complete","News","Female","45-54","US-MIDWEST-WI-Sun Prairie",0.7161769,"Used to work from home and still do",7863,"MIDWEST","WI"
"2328",1324937492,"2020-04-01 20:00:00","Complete","News","Male","45-54","US-SOUTH-FL",1.0090705,"Used to work from home and still do",21900,"SOUTH","FL"
"2329",1325007653,"2020-04-02 20:00:00","Complete","News","Female","35-44","US-MIDWEST-IN-South Bend",0.7312772,"Used to commute, now work from home",18932,"MIDWEST","IN"
"2330",1325412022,"2020-04-02 02:00:00","Complete","News","Unknown","Unknown","US-NORTHEAST-NJ",0,"None of the above / Not working for pay",11830,"NORTHEAST","NJ"
"2331",1325798918,"2020-04-02 00:00:00","Complete","News","Male","Unknown","US-MIDWEST-IL",0,"Used to commute, now work from home",18279,"MIDWEST","IL"
"2332",132583570,"2020-04-02 13:00:00","Complete","News","Male","45-54","US-NORTHEAST-NJ",1.2800547,"I continue to commute to work",9885,"NORTHEAST","NJ"
"2333",1326251296,"2020-04-02 03:00:00","Complete","News","Male","45-54","US-SOUTH-GA-Atlanta",1.0090705,"I continue to commute to work",19786,"SOUTH","GA"
"2334",1326372480,"2020-04-02 11:00:00","Complete","News","Unknown","Unknown","US-SOUTH-GA-Dacula",0,"Used to commute, now work from home",17806,"SOUTH","GA"
"2335",1326522138,"2020-04-02 19:00:00","Complete","News","Unknown","Unknown","US-NORTHEAST-PA",0,"None of the above / Not working for pay",109610,"NORTHEAST","PA"
"2336",1326803118,"2020-04-03 11:00:00","Complete","News","Male","65+","US-NORTHEAST-NJ",1.049226,"I continue to commute to work",18591,"NORTHEAST","NJ"
"2337",1326822638,"2020-04-02 00:00:00","Complete","Reference","Unknown","Unknown","US-MIDWEST-IN-South Bend",0,"None of the above / Not working for pay",4824,"MIDWEST","IN"
"2338",1326885347,"2020-04-02 14:00:00","Complete","Arts & Entertainment","Male","65+","US-MIDWEST-KS",0.603389,"None of the above / Not working for pay",8794,"MIDWEST","KS"
"2339",1327020703,"2020-04-02 15:00:00","Complete","News","Male","25-34","US-WEST-UT-Salt Lake City",1.364341,"None of the above / Not working for pay",3944,"WEST","UT"
"2340",1327085873,"2020-04-01 20:00:00","Complete","News","Female","45-54","US-SOUTH-TX-Beaumont",0.9817139,"Used to work from home and still do",9089,"SOUTH","TX"
"2341",1327109719,"2020-04-01 22:00:00","Complete","News","Female","65+","US-WEST-NM-Albuquerque",0.9739312,"None of the above / Not working for pay",15491,"WEST","NM"
"2342",132728535,"2020-04-01 21:00:00","Complete","News","Female","35-44","US-MIDWEST-NE",0.7312772,"I continue to commute to work",14189,"MIDWEST","NE"
"2343",1327306762,"2020-04-03 01:00:00","Complete","News","Female","45-54","US-SOUTH-FL",0.9817139,"I have recently been furloughed or laid-off",13264,"SOUTH","FL"
"2344",1327542445,"2020-04-02 13:00:00","Complete","News","Unknown","Unknown","US-WEST-CA",0,"None of the above / Not working for pay",46369,"WEST","CA"
"2345",1327659495,"2020-04-02 16:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-IL",0,"I have recently been furloughed or laid-off",22035,"MIDWEST","IL"
"2346",132772769,"2020-04-03 11:00:00","Complete","News","Unknown","Unknown","US-SOUTH-AL-Huntsville",0,"I continue to commute to work",7414,"SOUTH","AL"
"2347",1328091915,"2020-04-01 18:00:00","Complete","News","Female","65+","US-SOUTH-AL",0.8046841,"Used to work from home and still do",20178,"SOUTH","AL"
"2348",1328142811,"2020-04-02 14:00:00","Complete","News","Female","35-44","US-MIDWEST-IA",0.7312772,"I continue to commute to work",15312,"MIDWEST","IA"
"2349",1328276720,"2020-04-01 22:00:00","Complete","News","Male","25-34","US-NORTHEAST-ME",1.4299706,"I continue to commute to work",25632,"NORTHEAST","ME"
"2350",1328281598,"2020-04-02 20:00:00","Complete","News","Male","Unknown","US-SOUTH-TX-Austin",0,"Used to work from home and still do",11312,"SOUTH","TX"
"2351",1328353777,"2020-04-01 18:00:00","Complete","News","Female","25-34","US-NORTHEAST-PA",1.3912031,"None of the above / Not working for pay",10243,"NORTHEAST","PA"
"2352",1328685950,"2020-04-01 21:00:00","Complete","News","Female","35-44","US-WEST-NV-Carson City",1.2132477,"None of the above / Not working for pay",6990,"WEST","NV"
"2353",1328734789,"2020-04-03 01:00:00","Complete","News","Female","25-34","US-MIDWEST-IA",0.8000532,"Used to commute, now work from home",15798,"MIDWEST","IA"
"2354",1328749393,"2020-04-02 22:00:00","Complete","News","Female","65+","US-WEST-WA-Spokane",0.9739312,"Used to work from home and still do",22285,"WEST","WA"
"2355",1328817374,"2020-04-02 01:00:00","Complete","News","Male","35-44","US-MIDWEST-IL",0.7516551,"Used to commute, now work from home",18419,"MIDWEST","IL"
"2356",1329000458,"2020-04-02 19:00:00","Complete","News","Male","35-44","US-WEST-UT-Salt Lake City",1.2470563,"Used to work from home and still do",33166,"WEST","UT"
"2357",1329037418,"2020-04-02 22:00:00","Complete","News","Male","35-44","US-WEST-AZ-Phoenix",1.2470563,"Used to commute, now work from home",16093,"WEST","AZ"
"2358",1329052609,"2020-04-02 11:00:00","Complete","News","Female","45-54","US-MIDWEST-OH-Columbus",0.7161769,"Used to commute, now work from home",48142,"MIDWEST","OH"
"2359",1329079272,"2020-04-02 15:00:00","Complete","News","Female","45-54","US-NORTHEAST-NJ",1.2453515,"None of the above / Not working for pay",52622,"NORTHEAST","NJ"
"2360",1329081627,"2020-04-02 21:00:00","Complete","News","Female","35-44","US-SOUTH-VA-Hampden Sydney",1.0024129,"None of the above / Not working for pay",211593,"SOUTH","VA"
"2361",1329202331,"2020-04-01 21:00:00","Complete","News","Unknown","Unknown","US-WEST-NM-Albuquerque",0,"None of the above / Not working for pay",19566,"WEST","NM"
"2362",1329273464,"2020-04-02 19:00:00","Complete","News","Male","18-24","US-MIDWEST-OH",1.120799,"None of the above / Not working for pay",3086,"MIDWEST","OH"
"2363",1329314630,"2020-04-01 19:00:00","Complete","News","Female","45-54","US-SOUTH-NC",0.9817139,"None of the above / Not working for pay",28185,"SOUTH","NC"
"2364",1329342320,"2020-04-02 04:00:00","Complete","News","Male","65+","US-WEST-NV",1.0010709,"None of the above / Not working for pay",23120,"WEST","NV"
"2365",1329408156,"2020-04-01 21:00:00","Complete","News","Unknown","Unknown","US-WEST-WA",0,"None of the above / Not working for pay",16254,"WEST","WA"
"2366",1329472220,"2020-04-01 18:00:00","Complete","News","Female","45-54","US-SOUTH-NC-Dunn",0.9817139,"None of the above / Not working for pay",4136,"SOUTH","NC"
"2367",132996398,"2020-04-01 21:00:00","Complete","News","Male","25-34","US-WEST-CO-Denver",1.364341,"None of the above / Not working for pay",2559,"WEST","CO"
"2368",1330070448,"2020-04-01 23:00:00","Complete","News","Female","Unknown","US-SOUTH-GA-Stockbridge",0,"None of the above / Not working for pay",16041,"SOUTH","GA"
"2369",1330112514,"2020-04-02 15:00:00","Complete","News","Male","45-54","US-SOUTH-VA",1.0090705,"I continue to commute to work",17037,"SOUTH","VA"
"2370",1330341566,"2020-04-02 23:00:00","Complete","Reference","Female","65+","US-MIDWEST-MI",0.5870307,"None of the above / Not working for pay",5357,"MIDWEST","MI"
"2371",1330395118,"2020-04-02 01:00:00","Complete","Arts & Entertainment","Unknown","Unknown","US-MIDWEST-WI-Milwaukee",0,"None of the above / Not working for pay",2425,"MIDWEST","WI"
"2372",1330921429,"2020-04-03 00:00:00","Complete","News","Male","45-54","US-MIDWEST-IL",0.736134,"Used to commute, now work from home",27441,"MIDWEST","IL"
"2373",133111346,"2020-04-02 15:00:00","Complete","News","Female","65+","US-MIDWEST-KS-Overland Park",0.5870307,"Used to commute, now work from home",45494,"MIDWEST","KS"
"2374",133134892,"2020-04-03 00:00:00","Complete","News","Female","25-34","US-SOUTH-VA-Chesapeake",1.0966891,"I continue to commute to work",12708,"SOUTH","VA"
"2375",1331647476,"2020-04-03 02:00:00","Complete","News","Unknown","Unknown","US-SOUTH-SC",0,"None of the above / Not working for pay",10022,"SOUTH","SC"
"2376",1331688445,"2020-04-03 10:00:00","Complete","Other","Unknown","Unknown","US-SOUTH-GA-Peachtree Corners",0,"I have recently been furloughed or laid-off",3136,"SOUTH","GA"
"2377",1331734596,"2020-04-02 16:00:00","Complete","News","Female","65+","US-SOUTH-TN",0.8046841,"None of the above / Not working for pay",36875,"SOUTH","TN"
"2378",1331755231,"2020-04-01 18:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-OH",0,"I have recently been furloughed or laid-off",116889,"MIDWEST","OH"
"2379",133184880,"2020-04-01 18:00:00","Complete","News","Unknown","Unknown","US-NORTHEAST-NJ",0,"None of the above / Not working for pay",3824,"NORTHEAST","NJ"
"2380",1331895860,"2020-04-03 05:00:00","Complete","News","Female","65+","US-MIDWEST-IL",0.5870307,"None of the above / Not working for pay",13965,"MIDWEST","IL"
"2381",1332184485,"2020-04-03 11:00:00","Complete","News","Male","35-44","US-NORTHEAST-MA",1.3070441,"Used to commute, now work from home",18903,"NORTHEAST","MA"
"2382",1332507526,"2020-04-02 04:00:00","Complete","News","Female","45-54","US-SOUTH-LA-LaPlace",0.9817139,"I continue to commute to work",6091,"SOUTH","LA"
"2383",1332641480,"2020-04-02 13:00:00","Complete","News","Male","35-44","US-SOUTH-MD",1.0303463,"Used to commute, now work from home",13831,"SOUTH","MD"
"2384",1332796416,"2020-04-01 18:00:00","Complete","News","Female","25-34","US-SOUTH-AL",1.0966891,"None of the above / Not working for pay",18737,"SOUTH","AL"
"2385",1333058327,"2020-04-02 01:00:00","Complete","News","Female","45-54","US-SOUTH-AL-Andalusia",0.9817139,"None of the above / Not working for pay",8389,"SOUTH","AL"
"2386",1333109599,"2020-04-02 13:00:00","Complete","News","Female","35-44","US-NORTHEAST-PA",1.2716092,"None of the above / Not working for pay",7739,"NORTHEAST","PA"
"2387",1333207043,"2020-04-01 18:00:00","Complete","News","Female","45-54","US-MIDWEST-IN",0.7161769,"None of the above / Not working for pay",2026,"MIDWEST","IN"
"2388",1333323043,"2020-04-01 18:00:00","Complete","News","Female","18-24","US-WEST-CA-Sacramento",1.8090835,"Used to commute, now work from home",85426,"WEST","CA"
"2389",1333356837,"2020-04-02 19:00:00","Complete","News","Male","45-54","US-NORTHEAST-NJ",1.2800547,"Used to commute, now work from home",256737,"NORTHEAST","NJ"
"2390",1333431737,"2020-04-02 17:00:00","Complete","News","Female","55-64","US-SOUTH-NC-Salisbury",0.8425428,"None of the above / Not working for pay",58473,"SOUTH","NC"
"2391",1333536132,"2020-04-02 18:00:00","Complete","Arts & Entertainment","Male","55-64","US-NORTHEAST-NJ",1.0985898,"None of the above / Not working for pay",13634,"NORTHEAST","NJ"
"2392",1333638244,"2020-04-02 16:00:00","Complete","News","Unknown","Unknown","US-WEST-ID-Nampa",0,"None of the above / Not working for pay",8301,"WEST","ID"
"2393",1333930983,"2020-04-02 03:00:00","Complete","News","Female","35-44","US-MIDWEST-IL-Galesburg",0.7312772,"I continue to commute to work",16100,"MIDWEST","IL"
"2394",1333938888,"2020-04-03 01:00:00","Complete","News","Male","18-24","US-MIDWEST-KS-Overland Park",1.120799,"Used to commute, now work from home",13208,"MIDWEST","KS"
"2395",133406199,"2020-04-02 23:00:00","Complete","News","Unknown","Unknown","US-WEST-AZ",0,"Used to work from home and still do",20381,"WEST","AZ"
"2396",133417718,"2020-04-02 17:00:00","Complete","News","Female","25-34","US-NORTHEAST-MA",1.3912031,"Used to commute, now work from home",11555,"NORTHEAST","MA"
"2397",1334198989,"2020-04-03 03:00:00","Complete","News","Unknown","Unknown","US-NORTHEAST-NY",0,"None of the above / Not working for pay",9338,"NORTHEAST","NY"
"2398",1334229511,"2020-04-01 23:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-IL-Chicago",0,"None of the above / Not working for pay",1619,"MIDWEST","IL"
"2399",1334556579,"2020-04-03 06:00:00","Complete","News","Male","55-64","US-MIDWEST-MN-Saint Paul",0.6317771,"None of the above / Not working for pay",50461,"MIDWEST","MN"
"2400",1334595414,"2020-04-01 20:00:00","Complete","News","Male","55-64","US-WEST-WY",1.0481691,"Used to work from home and still do",67393,"WEST","WY"
"2401",1334916544,"2020-04-02 13:00:00","Complete","News","Female","65+","US-MIDWEST-KS-Overland Park",0.5870307,"Used to work from home, but now I commute",1958,"MIDWEST","KS"
"2402",1335089755,"2020-04-01 19:00:00","Complete","News","Male","55-64","US-MIDWEST-MO-St. Peters",0.6317771,"Used to commute, now work from home",22907,"MIDWEST","MO"
"2403",1335131311,"2020-04-03 08:00:00","Complete","News","Male","35-44","US-NORTHEAST-NY-New York",1.3070441,"Used to commute, now work from home",18773,"NORTHEAST","NY"
"2404",1335704555,"2020-04-02 08:00:00","Complete","News","Female","65+","US-NORTHEAST-CT",1.0207807,"None of the above / Not working for pay",9609,"NORTHEAST","CT"
"2405",1335889600,"2020-04-01 19:00:00","Complete","News","Male","55-64","US-WEST-CO",1.0481691,"None of the above / Not working for pay",19716,"WEST","CO"
"2406",1335937869,"2020-04-02 02:00:00","Complete","News","Female","45-54","US-NORTHEAST-PA-Philadelphia",1.2453515,"Used to commute, now work from home",16890,"NORTHEAST","PA"
"2407",1335997782,"2020-04-01 21:00:00","Complete","News","Female","35-44","US-MIDWEST-MO-St. Louis",0.7312772,"Used to commute, now work from home",13651,"MIDWEST","MO"
"2408",1336209384,"2020-04-02 13:00:00","Complete","News","Male","35-44","US-NORTHEAST-NJ",1.3070441,"I continue to commute to work",9830,"NORTHEAST","NJ"
"2409",1336548524,"2020-04-03 11:00:00","Complete","News","Female","45-54","US-WEST-CO-Arvada",1.1881951,"Used to commute, now work from home",6675,"WEST","CO"
"2410",133677320,"2020-04-02 10:00:00","Complete","News","Female","55-64","US-SOUTH-MS-Jackson",0.8425428,"Used to commute, now work from home",32374,"SOUTH","MS"
"2411",1336881546,"2020-04-01 18:00:00","Complete","News","Female","25-34","US-SOUTH-AL-Dothan",1.0966891,"None of the above / Not working for pay",8556,"SOUTH","AL"
"2412",1337225725,"2020-04-01 23:00:00","Complete","News","Female","55-64","US-MIDWEST-WI",0.6146492,"Used to work from home and still do",13666,"MIDWEST","WI"
"2413",1337311186,"2020-04-02 10:00:00","Complete","News","Male","55-64","US-MIDWEST-MN",0.6317771,"Used to commute, now work from home",4608,"MIDWEST","MN"
